,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX
10907,21.814,3099.8125673524455,-0.01942875874932018,-0.18559078515404856,3099.8125673524455,-0.08308101320236419
10908,21.816,3099.543175813412,0.49123283626637204,-0.1497985613018453,3099.543175813412,-0.3205156987841087
10909,21.818,3099.3928874566936,-0.1405000615716027,0.1236323576927655,3099.3928874566936,0.1320662096321841
10910,21.82,3099.057393744461,0.8073191908235956,0.04123861605278003,3099.057393744461,-0.3830402873854078
10911,21.822,3098.3034931204625,0.33041434056333874,-0.02860114060620859,3098.3034931204625,-0.17950774058477367
10912,21.824,3097.7392222820167,0.6068622257727451,-0.20830556335172062,3097.7392222820167,-0.4075838945622329
10913,21.826,3097.5248659171657,0.2372909955505886,-0.3967540738212872,3097.5248659171657,-0.3170225346859379
10914,21.828,3097.368577633678,0.4048320475907154,0.1766091391304517,3097.368577633678,-0.11411145423013185
10915,21.83,3097.117985888366,0.6583368087770852,-0.4261454212689205,3097.117985888366,-0.5422411150230029
10916,21.832,3096.325671539365,-0.5759757822869759,0.4382841594648642,3096.325671539365,0.50712997087592
10917,21.834,3095.8001796750445,0.3196742038268185,-0.2186678791450407,3095.8001796750445,-0.26917104148592963
10918,21.836,3095.507634954168,-0.17608434510939872,0.23167851819782034,3095.507634954168,0.20388143165360953
10919,21.838,3095.423094102609,0.5408102209383512,0.056804945568970894,3095.423094102609,-0.24200263768469016
10920,21.84,3095.096400904299,0.5124224518523464,-0.06773031508576013,3095.096400904299,-0.29007638346905323
10921,21.842,3094.2621512300816,0.5879006230879608,0.14363218389555443,3094.2621512300816,-0.22213421959620316
10922,21.844,3093.7976481532523,0.6833978562948386,-0.3231520880876509,3093.7976481532523,-0.5032749721912447
10923,21.846,3093.480150629743,0.5613412123084363,0.025398194488348784,3093.480150629743,-0.26797150891004373
10924,21.848,3093.4060268017047,0.5699254542661157,-0.19064752553758013,3093.4060268017047,-0.38028648990184793
10925,21.85,3093.1425012768045,-0.16866683232054167,-0.004939935550258419,3093.1425012768045,0.08186344838514162
10926,21.852,3092.319461670017,0.25168511715300057,0.12236168047504217,3092.319461670017,-0.0646617183389792
10927,21.854,3091.7312352416984,0.20207385881749595,-0.250300164759836,3091.7312352416984,-0.226187011788666
10928,21.856,3091.4689681722293,0.3041464071949899,0.0266681602406673,3091.4689681722293,-0.1387391234771613
10929,21.858,3091.3226251212564,0.32394720257625653,0.17947332099453392,3091.3226251212564,-0.0722369407908613
10930,21.86,3091.3119188671117,0.42656910528727615,0.580007001433052,3091.3119188671117,0.0767189480728879
10931,21.862,3091.2175986844604,0.10529543624003462,-0.24412215489413477,3091.2175986844604,-0.17470879556708468
10932,21.864,3091.2510783427697,0.6575336751417876,-0.7548443960459388,3091.2510783427697,-0.7061890355938631
10933,21.866,3091.210698979362,-0.16775333610407128,-0.2365756413171975,3091.210698979362,-0.034411152606563106
10934,21.868,3091.2271069291396,0.3615412324252355,-0.2508227361016111,3091.2271069291396,-0.3061819842634233
10935,21.87,3091.2648446772987,0.7316574461856296,0.16074346054406352,3091.2648446772987,-0.285456992820783
10936,21.872,3091.1966496966074,0.10438275954767375,-0.14803128122970863,3091.1966496966074,-0.1262070203886912
10937,21.874,3091.2123202134103,0.8120322740242059,0.19810357628795977,3091.2123202134103,-0.30696434886812307
10938,21.876,3091.2085459800123,-0.08895062869785454,0.10261015569944665,3091.2085459800123,0.09578039219865059
10939,21.878,3091.3074681600638,-0.25042802179147683,0.2505584978492757,3091.3074681600638,0.2504932598203763
10940,21.88,3091.215838302929,-0.21725587090663223,0.41111027182592813,3091.215838302929,0.3141830713662802
10941,21.882,3091.246822958224,1.2006730109399706,-0.6269702282339864,3091.246822958224,-0.9138216195869785
10942,21.884,3091.257722597533,0.24576596762592479,-0.111666861323536,3091.257722597533,-0.17871641447473038
10943,21.886,3091.2096570716817,0.48849344031577013,-0.388260421920667,3091.2096570716817,-0.43837693111821857
10944,21.888,3091.2648723233197,0.41447648058193276,-0.11221486755363576,3091.2648723233197,-0.26334567406778425
10945,21.89,3091.280429641121,0.05060476742332586,-0.23094634914701406,3091.280429641121,-0.14077555828516997
10946,21.892,3091.2652506686295,0.106647651034158,-0.014429639021337764,3091.2652506686295,-0.06053864502774788
10947,21.894,3091.3023782265996,0.5029241673287767,-0.4797187664507604,3091.3023782265996,-0.4913214668897685
10948,21.896,3091.2923770292628,0.43325450986436537,0.0017113766777459058,3091.2923770292628,-0.21577156659330973
10949,21.898,3091.2949178001663,0.4265696516366859,-0.11059539441990185,3091.2949178001663,-0.2685825230282939
10950,21.9,3091.2757787663295,-0.16216226939875547,0.5050103656344368,3091.2757787663295,0.3335863175165961
10951,21.902,3091.306222664095,0.34743886140870917,0.12965846969396316,3091.306222664095,-0.108890195857373
10952,21.904,3091.282398289538,0.46098392790919096,-0.4589964471266892,3091.282398289538,-0.4599901875179401
10953,21.906,3091.2311030537558,0.22939979782173364,-0.5745167296034933,3091.2311030537558,-0.40195826371261345
10954,21.908,3091.2565255534273,0.33063233397863584,-0.27697567088084013,3091.2565255534273,-0.303804002429738
10955,21.91,3091.338261042258,0.4845108262786985,0.17885061089665075,3091.338261042258,-0.1528301076910239
10956,21.912,3091.3093747156004,-0.11715564390561721,-0.20618930949723213,3091.3093747156004,-0.04451683279580746
10957,21.914,3091.3077153739896,-0.47269662123359646,-0.20516835663752508,3091.3077153739896,0.1337641322980357
10958,21.916,3091.275311093021,0.39109627702948263,-0.1909957878545404,3091.275311093021,-0.29104603244201155
10959,21.918,3091.2515364564347,0.3555130861905061,-0.08284859926161811,3091.2515364564347,-0.2191808427260621
10960,21.92,3091.2783073597197,0.9822397843684555,-0.12521565281053687,3091.2783073597197,-0.5537277185894962
10961,21.922,3091.2890891944908,0.12085792605950836,0.09566056159935885,3091.2890891944908,-0.012598682230074758
10962,21.924,3091.2792675592423,0.25091667670535844,-0.10274846457466667,3091.2792675592423,-0.17683257064001257
10963,21.926,3091.261215875534,0.16184861020144903,-0.15983698246841593,3091.261215875534,-0.16084279633493248
10964,21.928,3091.2781405172695,1.2208390409030014,-0.5749644192111304,3091.2781405172695,-0.897901730057066
10965,21.93,3091.280847814556,0.0679234974269308,0.5798318030764645,3091.280847814556,0.25595415282476686
10966,21.932,3091.3288140115314,0.03402005785443807,0.03247122783662848,3091.3288140115314,-0.0007744150089047941
10967,21.934,3091.3146957648732,0.4424241652167552,-0.011066542040259997,3091.3146957648732,-0.2267453536285076
10968,21.936,3091.3334406720714,0.015862135154361016,-0.304372780791354,3091.3334406720714,-0.1601174579728575
10969,21.938,3091.3341419455496,0.18409732412213167,0.02512321310836232,3091.3341419455496,-0.07948705550688467
10970,21.94,3091.281566166333,0.4845851297986968,-0.07353462774618967,3091.281566166333,-0.2790598787724432
10971,21.942,3091.266872129977,0.1780710901103414,-0.1986426180539271,3091.266872129977,-0.18835685408213426
10972,21.944,3091.2991328862427,0.20784522082870507,0.12993273960853155,3091.2991328862427,-0.03895624061008676
10973,21.946,3091.3563822991305,0.18066351806917594,0.08161321072809798,3091.3563822991305,-0.04952515367053898
10974,21.948,3091.3257701181765,0.3407886963686748,0.028562259021678638,3091.3257701181765,-0.1561132186734981
10975,21.95,3091.3225004880437,0.33341024756276116,-0.3747116304336661,3091.3225004880437,-0.35406093899821367
10976,21.952,3091.2723472733583,0.7452498000262734,-0.8625181044101903,3091.2723472733583,-0.8038839522182318
10977,21.954,3091.380353243327,0.3379769091210138,-0.7906860667439687,3091.380353243327,-0.5643314879324912
10978,21.956,3091.2810683536763,0.15779278534319857,0.12163883162105084,3091.2810683536763,-0.018076976861073867
10979,21.958,3091.2908621440915,0.46076566131918395,-0.7045062619381749,3091.2908621440915,-0.5826359616286794
10980,21.96,3091.264264691032,0.09159599791467628,-0.4610394200442171,3091.264264691032,-0.2763177089794467
10981,21.962,3091.2953828923023,0.405562243579544,0.06293297498979535,3091.2953828923023,-0.17131463429487434
10982,21.964,3091.296722033823,0.6957478115731222,-0.36581866857310824,3091.296722033823,-0.5307832400731152
10983,21.966,3091.3256951548783,-0.3388754353636209,-0.06419255334715857,3091.3256951548783,0.13734144100823117
10984,21.968,3091.338951725384,0.20444720066221395,-0.49645616802764325,3091.338951725384,-0.35045168434492857
10985,21.97,3091.3190765810537,-0.3987536918450474,0.5065284549476075,3091.3190765810537,0.4526410733963274
10986,21.972,3091.3520392579067,-0.14046236346218874,-0.12272516815171311,3091.3520392579067,0.008868597655237814
10987,21.974,3091.307804934079,0.11881375973538,-0.5216379525256876,3091.307804934079,-0.3202258561305338
10988,21.976,3091.2948489256296,0.7147438342708519,-0.05442929142692888,3091.2948489256296,-0.38458656284889037
10989,21.978,3091.3119806161626,0.39792728372479963,0.31011117618177797,3091.3119806161626,-0.04390805377151083
10990,21.98,3091.310689939411,0.30769030265441877,-0.4773792903246809,3091.310689939411,-0.3925347964895498
10991,21.982,3091.3397227915457,0.40903238186837415,-0.4336415986682852,3091.3397227915457,-0.4213369902683297
10992,21.984,3091.30823266854,0.26922074787308314,-0.22768339092204443,3091.30823266854,-0.24845206939756379
10993,21.986,3091.346665959607,0.5279483362612357,-0.6535468406633507,3091.346665959607,-0.5907475884622932
10994,21.988,3091.282123783215,1.0709434358147203,0.012221855142164525,3091.282123783215,-0.5293607903362779
10995,21.99,3091.3315093850783,0.9514439802500875,-0.056546434613176697,3091.3315093850783,-0.5039952074316321
10996,21.992,3091.2721647752837,0.34846026163400357,-0.06269883172419875,3091.2721647752837,-0.20557954667910117
10997,21.994,3091.3147099754465,0.47355160342806174,0.24268826751194353,3091.3147099754465,-0.1154316679580591
10998,21.996,3091.3027052047723,0.5604263502184365,-0.3900038679016431,3091.3027052047723,-0.4752151090600398
10999,21.998,3091.3383192845085,0.5339035448494963,-0.36083645419100563,3091.3383192845085,-0.44736999952025097
11000,22.0,3091.3703386156913,0.8166707805301079,-0.38639264735972645,3091.3703386156913,-0.6015317139449172
11001,22.002,3091.3094067278826,0.14135285836841885,0.31671108503408263,3091.3094067278826,0.08767911333283189
11002,22.004,3091.3122939202826,0.864055391837952,-0.13876551149563834,3091.3122939202826,-0.5014104516667952
11003,22.006,3091.3235846975504,0.5673327531325814,-0.34855922925350064,3091.3235846975504,-0.457945991193041
11004,22.008,3091.3439737514377,0.5934515331115137,-0.4619351549922136,3091.3439737514377,-0.5276933440518636
11005,22.01,3091.288560171358,0.3390726128663167,0.3627903872127855,3091.288560171358,0.011858887173234411
11006,22.012,3091.3725811455583,0.36143005031994296,-0.13082004369145916,3091.3725811455583,-0.24612504700570106
11007,22.014,3091.3346742114772,0.34911997854871224,-0.42801301796350655,3091.3346742114772,-0.3885664982561094
11008,22.016,3091.3553998583952,0.7862372060717455,-0.26260282458565243,3091.3553998583952,-0.524420015328699
11009,22.018,3091.36179605859,0.2642883053836464,-0.26982757793206796,3091.36179605859,-0.2670579416578572
11010,22.02,3091.381961551621,0.09141351721114405,0.02474969376944511,3091.381961551621,-0.03333191172084947
